Rotation,ABMI Site,Year,Field Date,Field Crew Member(s),Location,Time,Depth (metres),Temperature (Degrees Celsius),pH,Dissolved Oxygen (milligrams/Litre),Conductivity (mSiemens/cm),Salinity (parts per thousand),Total Nitrogen (micrograms/Litre),Total Phosphorous (micrograms/Litre),Dissolved Organic Carbon (milligrams/Litre),Turbidity
Rotation 1,1597,2012,16-Jun-12,EJA,Deepest Point,PNA,8.2,15.02,8.37,8.32,VNA,0.83,1156,46,15,PNA
Rotation 1,1597,2012,16-Jun-12,EJA,Position 2,PNA,9.1,15.03,8.39,8.28,VNA,0.83,1156,46,15,PNA
Rotation 1,1597,2012,16-Jun-12,EJA,Position 3,PNA,8.1,15.02,8.4,8.18,VNA,0.83,1156,46,15,PNA
Rotation 1,1607,2012,21-Jul-12,EJA,Deepest Point,PNA,5.6,21.57,6.73,3.68,VNA,0.24,1136,203,9.1,PNA
Rotation 1,1607,2012,21-Jul-12,EJA,Position 2,PNA,2.8,21.71,6.71,4.65,VNA,0.24,1136,203,9.1,PNA
Rotation 1,1607,2012,21-Jul-12,EJA,Position 3,PNA,3.7,21.72,6.7,4.75,VNA,0.24,1136,203,9.1,PNA
Rotation 1,1608,2012,22-Jul-12,EJA,Deepest Point,PNA,2.4,21.26,6.58,5.27,VNA,14.07,3752,67,61.2,PNA
Rotation 1,1608,2012,22-Jul-12,EJA,Position 2,PNA,2.2,21.43,6.22,8.72,VNA,14.06,3752,67,61.2,PNA
Rotation 1,1608,2012,22-Jul-12,EJA,Position 3,PNA,1.1,21.56,6.14,11.89,VNA,14.34,3752,67,61.2,PNA
Rotation 1,1609,2012,23-Jul-12,EJA,Deepest Point,PNA,0.7,19.97,6.69,8.98,VNA,0.24,2088,249,26.9,PNA
Rotation 1,1609,2012,23-Jul-12,EJA,Position 2,PNA,0.7,21.25,6.68,9.28,VNA,0.24,2088,249,26.9,PNA
Rotation 1,1609,2012,23-Jul-12,EJA,Position 3,PNA,0.7,20.99,6.69,9.14,VNA,0.24,2088,249,26.9,PNA
Rotation 1,1624,2012,24-Jul-12,EJA,Deepest Point,PNA,5.5,20.14,6.67,2.61,VNA,0.2,1804,144,8.3,PNA
Rotation 1,1624,2012,24-Jul-12,EJA,Position 2,PNA,5.5,20.2,6.68,2.86,VNA,0.2,1804,144,8.3,PNA
Rotation 1,1624,2012,24-Jul-12,EJA,Position 3,PNA,5.5,20.17,6.75,2.93,VNA,0.2,1804,144,8.3,PNA
Rotation 1,1625,2012,16-Jul-12,EJA,Deepest Point,PNA,2.9,20.76,6.66,11.36,VNA,14.97,360000,57,52.9,PNA
Rotation 1,1625,2012,16-Jul-12,EJA,Position 2,PNA,2.6,20.34,6.46,11.34,VNA,14.97,360000,57,52.9,PNA
Rotation 1,1625,2012,16-Jul-12,EJA,Position 3,PNA,1.7,20.15,6.31,11.69,VNA,14.97,360000,57,52.9,PNA
Rotation 1,1626,2012,17-Jul-12,EJA,Deepest Point,PNA,3.6,19.44,6.62,2.07,VNA,1.03,29440,9200,223,PNA
Rotation 1,1626,2012,17-Jul-12,EJA,Position 2,PNA,2.9,19.58,6.57,4.65,VNA,1.03,29440,9200,223,PNA
Rotation 1,1626,2012,17-Jul-12,EJA,Position 3,PNA,2.6,19.17,6.36,2.62,VNA,1.03,29440,9200,223,PNA
Rotation 1,1641,2012,18-Jul-12,EJA,Deepest Point,PNA,1.7,20.88,6.6,9.74,VNA,0.32,2680,273,31.7,PNA
Rotation 1,1641,2012,18-Jul-12,EJA,Position 2,PNA,1.5,20.46,6.7,10,VNA,0.32,2680,273,31.7,PNA
Rotation 1,1641,2012,18-Jul-12,EJA,Position 3,PNA,1.5,20.87,6.69,9.99,VNA,0.32,2680,273,31.7,PNA
Rotation 1,1642,2012,19-Jul-12,EJA,Deepest Point,PNA,2.6,22.17,6.71,19.34,VNA,5.02,4880,475,47.3,PNA
Rotation 1,1642,2012,19-Jul-12,EJA,Position 2,PNA,2.1,22.34,6.59,20.47,VNA,4.96,4880,475,47.3,PNA
Rotation 1,1642,2012,19-Jul-12,EJA,Position 3,PNA,1.8,22.05,6.46,22.67,VNA,4.99,4880,475,47.3,PNA
Rotation 1,1643,2012,20-Jul-12,EJA,Deepest Point,PNA,1.1,22.4,6.64,7.57,VNA,5.57,7600,765,63.8,PNA
Rotation 1,1643,2012,20-Jul-12,EJA,Position 2,PNA,1,22.37,6.63,7.9,VNA,5.58,7600,765,63.8,PNA
Rotation 1,1643,2012,20-Jul-12,EJA,Position 3,PNA,1,22.39,6.63,7.6,VNA,5.57,7600,765,63.8,PNA
Rotation 1,OGW-ABMI-485-1,2012,23-Jul-12,MB02,Deepest Point,PNA,0.6,22.94,8.51,4.48,VNA,0.12,2612,43,43.6,PNA
Rotation 1,OGW-ABMI-485-1,2012,23-Jul-12,MB02,Position 2,PNA,0.5,23.02,8.66,3.91,VNA,0.12,2612,43,43.6,PNA
Rotation 1,OGW-ABMI-485-1,2012,23-Jul-12,MB02,Position 3,PNA,0.5,22.91,8.69,3.22,VNA,0.12,2612,43,43.6,PNA
Rotation 1,OGW-ABMI-543-1,2012,5-Jul-12,MMA2,Deepest Point,PNA,5.5,18.22,7.37,7.28,VNA,0.06,203,53,20.8,PNA
Rotation 1,OGW-ABMI-543-1,2012,5-Jul-12,MMA2,Position 2,PNA,5.6,18.12,7.22,7.16,VNA,0.06,203,53,20.8,PNA
Rotation 1,OGW-ABMI-543-1,2012,5-Jul-12,MMA2,Position 3,PNA,5.5,18.08,7.31,7.09,VNA,0.06,203,53,20.8,PNA
Rotation 1,OGW-ABMI-580-1,2012,19-Jul-12,MB02,Deepest Point,PNA,5.7,18.62,7.31,2.52,VNA,0.02,252,26,35.3,PNA
Rotation 1,OGW-ABMI-580-1,2012,19-Jul-12,MB02,Position 2,PNA,6,18.56,7.39,2.22,VNA,0.02,252,26,35.3,PNA
Rotation 1,OGW-ABMI-580-1,2012,19-Jul-12,MB02,Position 3,PNA,5,18.57,7.52,2.32,VNA,0.02,252,26,35.3,PNA
Rotation 1,OGW-ABMI-583-1,2012,16-Jul-12,MB02,Deepest Point,PNA,2.7,19.45,8.47,4.17,VNA,0.11,302,37,24.2,PNA
Rotation 1,OGW-ABMI-583-1,2012,16-Jul-12,MB02,Position 2,PNA,2.6,19.42,8.53,3.68,VNA,0.11,302,37,24.2,PNA
Rotation 1,OGW-ABMI-583-1,2012,16-Jul-12,MB02,Position 3,PNA,1.9,19.67,8.55,4.61,VNA,0.11,302,37,24.2,PNA
Rotation 1,OGW-ABMI-629-1,2012,21-Jul-12,DAN,Deepest Point,PNA,1.6,20.26,7.88,8.52,VNA,0.03,1100,34,34.8,PNA
Rotation 1,OGW-ABMI-629-1,2012,21-Jul-12,DAN,Position 2,PNA,1.6,20.31,7.89,8.58,VNA,0.03,1100,34,34.8,PNA
Rotation 1,OGW-ABMI-629-1,2012,21-Jul-12,DAN,Position 3,PNA,1.5,20.41,7.85,8.62,VNA,0.03,1100,34,34.8,PNA
Rotation 1,OGW-ABMI-652-1,2012,17-Jul-12,DAN,Deepest Point,PNA,1.5,21.31,7.39,8.32,VNA,0.07,1200,21,28.3,PNA
Rotation 1,OGW-ABMI-652-1,2012,17-Jul-12,DAN,Position 2,PNA,1.5,21.4,7.31,8.58,VNA,0.07,1200,21,28.3,PNA
Rotation 1,OGW-ABMI-652-1,2012,17-Jul-12,DAN,Position 3,PNA,1.5,21.21,7.31,8.36,VNA,0.07,1200,21,28.3,PNA
Rotation 1,OGW-ABMI-685-1,2012,18-Jul-12,DAN,Deepest Point,PNA,1.7,20.49,7.16,2.88,VNA,0.18,1588,122,36.1,PNA
Rotation 1,OGW-ABMI-685-1,2012,18-Jul-12,DAN,Position 2,PNA,1.7,20.27,7.08,1,VNA,0.18,1588,122,36.1,PNA
Rotation 1,OGW-ABMI-685-1,2012,18-Jul-12,DAN,Position 3,PNA,1.5,20.3,7.07,1.37,VNA,0.18,1588,122,36.1,PNA
Rotation 1,OGW-ABMI-701-1,2012,5-Jul-12,MB02,Deepest Point,PNA,3.1,18.95,8.48,7.43,VNA,0.04,258,31,21.4,PNA
Rotation 1,OGW-ABMI-701-1,2012,5-Jul-12,MB02,Position 2,PNA,2.3,19.03,8.47,7.09,VNA,0.04,258,31,21.4,PNA
Rotation 1,OGW-ABMI-701-1,2012,5-Jul-12,MB02,Position 3,PNA,2.1,19.19,8.46,6.95,VNA,0.04,258,31,21.4,PNA
Rotation 1,OGW-ABMI-747-1,2012,19-Jul-12,DAN,Deepest Point,PNA,2.7,20.61,7.39,7.15,VNA,0.14,1220,24,33.3,PNA
Rotation 1,OGW-ABMI-747-1,2012,19-Jul-12,DAN,Position 2,PNA,2.6,20.53,7.35,7.19,VNA,0.14,1220,24,33.3,PNA
Rotation 1,OGW-ABMI-747-1,2012,19-Jul-12,DAN,Position 3,PNA,2.6,20.47,7.35,6.51,VNA,0.14,1220,24,33.3,PNA
Rotation 1,7,2013,20-Jul-13,TWH,Deepest Point,13:00,2.2,19.61,7.58,6.25,0.065,0.03,1552,24,30.7,PNA
Rotation 1,7,2013,20-Jul-13,TWH,Position 2,13:00,2.2,19.57,7.6,6.2,0.065,0.04,1552,24,30.7,PNA
Rotation 1,7,2013,20-Jul-13,TWH,Position 3,13:00,2,18.87,7.63,6.4,0.065,0.03,1552,24,30.7,PNA
Rotation 1,8,2013,20-Jul-13,TSL,Deepest Point,13:10,6.9,17.64,6.17,10.48,0.035,0.02,732,20,21.9,PNA
Rotation 1,8,2013,20-Jul-13,TSL,Position 2,13:10,6,18.42,6.14,10.18,0.035,0.02,732,20,21.9,PNA
Rotation 1,8,2013,20-Jul-13,TSL,Position 3,13:10,1.6,18.43,6.18,9.7,0.035,0.02,732,20,21.9,PNA
Rotation 1,19,2013,21-Jul-13,TWH,Deepest Point,13:30,2.2,21.01,7.64,6.93,0.118,0.06,1356,57,30,PNA
Rotation 1,19,2013,21-Jul-13,TWH,Position 2,13:30,2.1,19.59,7.83,6.83,0.118,0.06,1356,57,30,PNA
Rotation 1,19,2013,21-Jul-13,TWH,Position 3,13:30,1.8,20.18,7.81,6.6,0.121,0.06,1356,57,30,PNA
Rotation 1,20,2013,21-Jul-13,TSL,Deepest Point,13:00,10.1,18.55,6.43,12.35,0.07,0.04,588,12,11.8,PNA
Rotation 1,20,2013,21-Jul-13,TSL,Position 2,13:00,8.6,18.69,7.34,12.17,0.071,0.04,588,12,11.8,PNA
Rotation 1,20,2013,21-Jul-13,TSL,Position 3,13:00,6.9,18.8,7.36,12.23,0.071,0.04,588,12,11.8,PNA
Rotation 1,38,2013,19-Jul-13,TWH,Deepest Point,13:45,1.6,17.06,7.27,5.11,0.081,0.04,764,8,21.6,PNA
Rotation 1,38,2013,19-Jul-13,TWH,Position 2,13:45,1.6,17.1,7.15,4.98,0.082,0.04,764,8,21.6,PNA
Rotation 1,38,2013,19-Jul-13,TWH,Position 3,13:45,1.6,17.55,7.07,5.2,0.82,0.04,764,8,21.6,PNA
Rotation 1,39,2013,19-Jul-13,TSL,Deepest Point,14:00,2.6,16.08,6.04,8.12,0.053,0.03,720,13,26.2,PNA
Rotation 1,39,2013,19-Jul-13,TSL,Position 2,14:00,2.7,18.03,6.44,10.8,0.056,0.03,720,13,26.2,PNA
Rotation 1,39,2013,19-Jul-13,TSL,Position 3,14:00,2.4,18.06,6.45,10.8,0.056,0.03,720,13,26.2,PNA
Rotation 1,54,2013,5-Jul-13,KRI,Deepest Point,15:45,1.2,20.7,7.48,7.6,0.108,0.05,940,20,29,PNA
Rotation 1,54,2013,5-Jul-13,KRI,Position 2,15:45,1.2,20.55,7.47,7.4,0.109,0.05,940,20,29,PNA
Rotation 1,54,2013,5-Jul-13,KRI,Position 3,15:45,1.2,20.32,7.46,7.33,0.109,0.05,940,20,29,PNA
Rotation 1,55,2013,6-Jul-13,KRI,Deepest Point,13:51,1.3,18.92,7.36,6.24,0.195,0.09,1008,19,28,PNA
Rotation 1,55,2013,6-Jul-13,KRI,Position 2,13:51,1.2,19,7.3,6.24,0.195,0.09,1008,19,28,PNA
Rotation 1,55,2013,6-Jul-13,KRI,Position 3,13:51,1.1,19.16,7.31,5.29,0.197,0.1,1008,19,28,PNA
Rotation 1,56,2013,7-Jul-13,KRI,Deepest Point,13:25,1.6,20.27,7.94,7.62,0.46,0.22,1472,37,28.4,PNA
Rotation 1,56,2013,7-Jul-13,KRI,Position 2,13:25,1.4,21.15,8.13,7.76,0.457,0.22,1472,37,28.4,PNA
Rotation 1,56,2013,7-Jul-13,KRI,Position 3,13:25,1.5,20.89,7.31,6.32,0.486,0.22,1472,37,28.4,PNA
Rotation 1,82,2013,8-Jul-13,KRI,Deepest Point,13:00,0.5,18.3,7.64,7.83,0.097,0.05,1124,29,32,PNA
Rotation 1,82,2013,8-Jul-13,KRI,Position 2,13:00,0.5,18.49,7.41,7.66,0.098,0.05,1124,29,32,PNA
Rotation 1,82,2013,8-Jul-13,KRI,Position 3,13:00,0.4,18.5,7.6,7.6,0.098,0.05,1124,29,32,PNA
Rotation 1,83,2013,25-Jul-13,DSW,Deepest Point,13:00,13.7,17.28,8.57,8.2,0.427,0.21,668,11,49.4,PNA
Rotation 1,83,2013,25-Jul-13,DSW,Position 2,13:00,13,17.21,8.57,8.05,0.429,0.21,668,11,49.4,PNA
Rotation 1,83,2013,25-Jul-13,DSW,Position 3,13:00,10.9,17.13,8.56,7.98,0.424,0.21,668,11,49.4,PNA
Rotation 1,84,2013,9-Jul-13,KRI,Deepest Point,13:50,1.1,22.21,7.15,7.3,0.191,0.09,956,29,30.9,PNA
Rotation 1,84,2013,9-Jul-13,KRI,Position 2,13:50,1.1,22.26,6.89,6.77,0.191,0.09,956,29,30.9,PNA
Rotation 1,84,2013,9-Jul-13,KRI,Position 3,13:50,1,22.3,6.85,6.84,0.192,0.09,956,29,30.9,PNA
Rotation 1,111,2013,11-Jul-13,KRI,Deepest Point,13:05,1.9,17.14,7.3,5.46,0.073,0.04,968,47,32.7,PNA
Rotation 1,111,2013,11-Jul-13,KRI,Position 2,13:05,1.6,17.71,7.3,6.85,0.074,0.04,968,47,32.7,PNA
Rotation 1,111,2013,11-Jul-13,KRI,Position 3,13:05,1.6,17.84,7.31,6.97,0.073,0.04,968,47,32.7,PNA
Rotation 1,112,2013,14-Jul-13,KRI,Deepest Point,14:20,0.8,13.97,7.48,8.55,0.055,0.03,1276,72,32.7,PNA
Rotation 1,112,2013,14-Jul-13,KRI,Position 2,14:20,0.7,14.87,7.29,8.66,0.056,0.03,1276,72,32.7,PNA
Rotation 1,112,2013,14-Jul-13,KRI,Position 3,14:20,0.7,13.79,7.26,8.63,0.056,0.03,1276,72,32.7,PNA
Rotation 1,113,2013,10-Jul-13,KRI,Deepest Point,14:15,1.5,19.24,7.47,8.61,0.023,0.02,760,18,14.4,PNA
Rotation 1,113,2013,10-Jul-13,KRI,Position 2,14:15,1.4,19.26,7.29,8.13,0.023,0.02,760,18,14.4,PNA
Rotation 1,113,2013,10-Jul-13,KRI,Position 3,14:15,1.2,19.28,7.21,8.15,0.023,0.02,760,18,14.4,PNA
Rotation 1,134,2013,13-Jul-13,KRI,Deepest Point,14:20,1.1,17.4,7.73,8.73,0.113,0.06,3532,137,143.6,PNA
Rotation 1,134,2013,13-Jul-13,KRI,Position 2,14:20,1.1,17.5,7.85,8.8,0.113,0.06,3532,137,143.6,PNA
Rotation 1,134,2013,13-Jul-13,KRI,Position 3,14:20,1.1,17.5,7.69,8.53,0.113,0.06,3532,137,143.6,PNA
Rotation 1,194,2013,24-Jul-13,DSW,Deepest Point,13:11,1.1,16.82,7.52,5.89,0.137,0.07,1584,87,102,PNA
Rotation 1,194,2013,24-Jul-13,DSW,Position 2,13:11,1,17.1,7.7,6.29,0.135,0.07,1584,87,102,PNA
Rotation 1,194,2013,24-Jul-13,DSW,Position 3,13:11,1,17.11,7.64,5.9,0.136,0.07,1584,87,102,PNA
Rotation 1,213,2013,22-Jul-13,TWH,Deepest Point,13:15,2,21.2,7.8,6.88,0.09,0.05,952,12,12.1,PNA
Rotation 1,213,2013,22-Jul-13,TWH,Position 2,13:15,1.7,21.07,8.12,6.12,0.091,0.05,952,12,12.1,PNA
Rotation 1,213,2013,22-Jul-13,TWH,Position 3,13:15,1.7,21.3,8.17,6.15,0.091,0.05,952,12,12.1,PNA
Rotation 1,231,2013,20-Jul-13,KRI,Deepest Point,13:30,1.5,20.41,8.37,8.78,0.35,0.17,2204,20,76.9,PNA
Rotation 1,231,2013,20-Jul-13,KRI,Position 2,13:30,1.3,20.36,8.41,9.09,0.351,0.17,2204,20,76.9,PNA
Rotation 1,231,2013,20-Jul-13,KRI,Position 3,13:30,1.2,20.64,8.42,8.7,0.349,0.17,2204,20,76.9,PNA
Rotation 1,232,2013,21-Jul-13,KRI,Deepest Point,13:13,1.5,21.9,8.89,9.84,0.344,0.17,2176,11,113.4,PNA
Rotation 1,232,2013,21-Jul-13,KRI,Position 2,13:13,1.3,21.73,8.91,10.04,0.344,0.17,2176,11,113.4,PNA
Rotation 1,232,2013,21-Jul-13,KRI,Position 3,13:13,1.3,21.72,8.92,9.98,0.343,0.16,2176,11,113.4,PNA
Rotation 1,233,2013,22-Jul-13,KRI,Deepest Point,12:00,1.5,21.63,8.39,8.91,0.415,0.2,2668,22,105.3,PNA
Rotation 1,233,2013,22-Jul-13,KRI,Position 2,12:00,1.2,21.79,8.47,8.5,0.41,0.2,2668,22,105.3,PNA
Rotation 1,233,2013,22-Jul-13,KRI,Position 3,12:00,1.2,21.93,8.56,9.56,0.404,0.19,2668,22,105.3,PNA
Rotation 1,237,2013,25-Jul-13,TWH,Deepest Point,12:20,1.4,21.08,9.09,6.3,0.119,0.06,1160,20,32.2,PNA
Rotation 1,237,2013,25-Jul-13,TWH,Position 2,12:20,1.4,21.69,9.1,6.26,0.019,0.06,1160,20,32.2,PNA
Rotation 1,237,2013,25-Jul-13,TWH,Position 3,12:20,1.1,21.43,9.17,6.26,0.119,0.06,1160,20,32.2,PNA
Rotation 1,238,2013,23-Jul-13,TSL,Deepest Point,13:40,1,16.66,5.8,0.6,0.199,0.1,2328,76,62,PNA
Rotation 1,238,2013,23-Jul-13,TSL,Position 2,13:40,0.9,16.2,5.91,0.25,0.235,0.1,2328,76,62,PNA
Rotation 1,238,2013,23-Jul-13,TSL,Position 3,13:40,0.8,21.14,6.26,1.16,0.186,0.1,2328,76,62,PNA
Rotation 1,239,2013,22-Jul-13,TSL,Deepest Point,14:00,2,15.34,6.51,1.7,0.317,0.15,1272,121,24.5,PNA
Rotation 1,239,2013,22-Jul-13,TSL,Position 2,14:00,2,16.19,6.55,1.22,0.309,0.15,1272,121,24.5,PNA
Rotation 1,239,2013,22-Jul-13,TSL,Position 3,14:00,2,15.59,6.46,0.26,0.311,0.15,1272,121,24.5,PNA
Rotation 1,261,2013,24-Jul-13,KRI,Deepest Point,12:50,1.6,20.51,8.16,7.7,0.534,0.26,1444,14,60.9,PNA
Rotation 1,261,2013,24-Jul-13,KRI,Position 2,12:50,1.6,20.68,8.22,7.69,0.53,0.26,1444,14,60.9,PNA
Rotation 1,261,2013,24-Jul-13,KRI,Position 3,12:50,1.5,20.64,8.23,7.81,0.535,0.26,1444,14,60.9,PNA
Rotation 1,262,2013,23-Jul-13,KRI,Deepest Point,12:55,1.4,19.27,7.82,4.3,0.335,0.17,1864,97,88.8,PNA
Rotation 1,262,2013,23-Jul-13,KRI,Position 2,12:55,1.3,20.44,10.35,12.43,0.244,0.12,1864,97,88.8,PNA
Rotation 1,262,2013,23-Jul-13,KRI,Position 3,12:55,1.1,20.11,10.11,9.5,0.249,0.12,1864,97,88.8,PNA
Rotation 1,263,2013,28-Jul-13,KRI,Deepest Point,10:12,1.7,17.25,7.14,5.62,0.238,0.11,1720,96,69.3,PNA
Rotation 1,263,2013,28-Jul-13,KRI,Position 2,10:12,1.4,17.46,7.44,5.83,0.242,0.11,1720,96,69.3,PNA
Rotation 1,263,2013,28-Jul-13,KRI,Position 3,10:12,1.5,17.49,7.47,6.06,0.243,0.11,1720,96,69.3,PNA
Rotation 1,267,2013,24-Jul-13,TSL,Deepest Point,13:00,1.8,18.3,4.6,10.08,0.014,0.1,600,62,13.1,PNA
Rotation 1,267,2013,24-Jul-13,TSL,Position 2,13:00,1.7,18.26,4.56,10.08,0.014,0.1,600,62,13.1,PNA
Rotation 1,267,2013,24-Jul-13,TSL,Position 3,13:00,1.7,18.29,4.55,10,0.014,0.1,600,62,13.1,PNA
Rotation 1,268,2013,27-Jul-13,TWH,Deepest Point,12:40,2.6,21.38,8.1,6.04,0.194,0.09,936,25,18.6,PNA
Rotation 1,268,2013,27-Jul-13,TWH,Position 2,12:40,2.5,21.36,8.19,5.77,0.196,0.09,936,25,18.6,PNA
Rotation 1,268,2013,27-Jul-13,TWH,Position 3,12:40,2,21.37,8.2,5.79,0.195,0.09,936,25,18.6,PNA
Rotation 1,269,2013,24-Jul-13,TWH,Deepest Point,13:45,2,18.08,7.57,5.62,0.176,0.08,804,54,10.5,PNA
Rotation 1,269,2013,24-Jul-13,TWH,Position 2,13:45,1.9,18.32,8.37,6.08,0.158,0.08,804,54,10.5,PNA
Rotation 1,269,2013,24-Jul-13,TWH,Position 3,13:45,2.1,18,8.34,6.12,0.169,0.08,804,54,10.5,PNA
Rotation 1,291,2013,26-Jul-13,KRI,Deepest Point,13:05,DNC,DNC,DNC,DNC,DNC,DNC,3728,49,162.9,PNA
Rotation 1,291,2013,26-Jul-13,KRI,Position 2,13:05,DNC,DNC,DNC,DNC,DNC,DNC,3728,49,162.9,PNA
Rotation 1,291,2013,26-Jul-13,KRI,Position 3,13:05,DNC,DNC,DNC,DNC,DNC,DNC,3728,49,162.9,PNA
Rotation 1,292,2013,25-Jul-13,KRI,Deepest Point,13:10,1.6,18.14,7.59,6.76,0.423,0.2,1444,21,73.7,PNA
Rotation 1,292,2013,25-Jul-13,KRI,Position 2,13:10,1.5,19.19,7.84,9.89,0.42,0.2,1444,21,73.7,PNA
Rotation 1,292,2013,25-Jul-13,KRI,Position 3,13:10,1.4,18.81,8.18,10.09,0.419,0.2,1444,21,73.7,PNA
Rotation 1,293,2013,27-Jul-13,KRI,Deepest Point,12:45,2.1,16.68,6.92,1.31,0.297,0.15,2544,30,116.3,PNA
Rotation 1,293,2013,27-Jul-13,KRI,Position 2,12:45,1.4,17.29,7.01,4.47,0.213,0.1,2544,30,116.3,PNA
Rotation 1,293,2013,27-Jul-13,KRI,Position 3,12:45,1.2,17.84,7.16,3.7,0.216,0.1,2544,30,116.3,PNA
Rotation 1,297,2013,25-Jul-13,TSL,Deepest Point,13:00,1.8,18.41,3.49,10.82,0.041,0.02,484,10,27.4,PNA
Rotation 1,297,2013,25-Jul-13,TSL,Position 2,13:00,1.3,18.36,3.52,10.37,0.041,0.02,484,10,27.4,PNA
Rotation 1,297,2013,25-Jul-13,TSL,Position 3,13:00,1.6,18.25,3.51,9.76,0.041,0.02,484,10,27.4,PNA
Rotation 1,298,2013,26-Jul-13,TSL,Deepest Point,13:00,2,18.48,6.14,11.84,0.035,0.2,856,74,13.6,PNA
Rotation 1,298,2013,26-Jul-13,TSL,Position 2,13:00,2,18.5,6.73,11.94,0.035,0.2,856,74,13.6,PNA
Rotation 1,298,2013,26-Jul-13,TSL,Position 3,13:00,2,18.53,6.83,11.98,0.035,0.2,856,74,13.6,PNA
Rotation 1,299,2013,26-Jul-13,TWH,Deepest Point,13:10,1.5,20.69,8.44,6.51,0.282,0.13,1488,88,18.6,PNA
Rotation 1,299,2013,26-Jul-13,TWH,Position 2,13:10,1.4,20.89,8.47,6.35,0.28,0.13,1488,88,18.6,PNA
Rotation 1,299,2013,26-Jul-13,TWH,Position 3,13:10,1.3,20.45,8.42,6.03,0.284,0.14,1488,88,18.6,PNA
Rotation 1,406,2013,26-Jul-13,DSW,Deepest Point,13:00,4.7,20.75,8.95,7.83,0.346,0.17,1008,59,49.5,PNA
Rotation 1,406,2013,26-Jul-13,DSW,Position 2,13:00,2.7,20.64,9.03,8.41,0.344,0.17,1008,59,49.5,PNA
Rotation 1,406,2013,26-Jul-13,DSW,Position 3,13:00,2.4,20.65,8.97,8.06,0.345,0.17,1008,59,49.5,PNA
Rotation 1,407,2013,22-Jul-13,JKW,Deepest Point,13:00,1.5,16.3,7.6,1.01,0.638,0.28,1492,32,79.3,PNA
Rotation 1,407,2013,22-Jul-13,JKW,Position 2,13:00,0.9,17.49,7.58,1.63,0.586,0.28,1492,32,79.3,PNA
Rotation 1,407,2013,22-Jul-13,JKW,Position 3,13:00,1,17.86,7.38,1.59,0.916,0.3,1492,32,79.3,PNA
Rotation 1,408,2013,23-Jul-13,JKW,Deepest Point,13:50,1.5,19,8.01,7.91,1.304,0.12,1244,27,63.7,PNA
Rotation 1,408,2013,23-Jul-13,JKW,Position 2,13:50,1.2,19.2,8.19,8.16,1.298,0.63,1244,27,63.7,PNA
Rotation 1,408,2013,23-Jul-13,JKW,Position 3,13:50,1.4,19.26,8.34,8.18,3.36,1.55,1244,27,63.7,PNA
Rotation 1,418,2013,4-Jul-13,CDE,Deepest Point,13:14,12.8,23.64,7.43,8.23,0.472,0.23,736,22,18.6,PNA
Rotation 1,418,2013,4-Jul-13,CDE,Position 2,13:14,14.1,23.51,7.48,8.08,0.471,0.23,736,22,18.6,PNA
Rotation 1,418,2013,4-Jul-13,CDE,Position 3,13:14,10.5,23.36,7.49,8.22,0.472,0.23,736,22,18.6,PNA
Rotation 1,420,2013,24-Jul-13,DAN,Deepest Point,13:40,2.4,18.79,4.05,7.28,0.016,0.01,760,30,94.4,PNA
Rotation 1,420,2013,24-Jul-13,DAN,Position 2,13:40,2.3,18.74,4.04,7.31,0.016,0.01,760,30,94.4,PNA
Rotation 1,420,2013,24-Jul-13,DAN,Position 3,13:40,2.2,18.74,4.03,7.51,0.015,0.01,760,30,94.4,PNA
Rotation 1,436,2013,23-Jul-13,DSW,Deepest Point,13:00,6.3,20.12,8.1,5.94,0.662,0.32,704,11,40.9,PNA
Rotation 1,436,2013,23-Jul-13,DSW,Position 2,13:00,5.2,19.94,7.92,6.2,0.645,0.32,704,11,40.9,PNA
Rotation 1,436,2013,23-Jul-13,DSW,Position 3,13:00,4.8,20.26,7.94,5.87,0.671,0.32,704,11,40.9,PNA
Rotation 1,437,2013,24-Jul-13,JKW,Deepest Point,13:32,1.5,19.24,8.03,2.6,1.256,0.73,1708,94,113.6,PNA
Rotation 1,437,2013,24-Jul-13,JKW,Position 2,13:32,1.4,19.21,8.41,8.85,3.02,1.72,1708,94,113.6,PNA
Rotation 1,437,2013,24-Jul-13,JKW,Position 3,13:32,1.5,19.35,8.55,9.07,3.05,1.48,1708,94,113.6,PNA
Rotation 1,438,2013,21-Jul-13,DSW,Deepest Point,13:20,1.2,18.59,7.46,6.01,0.261,0.14,1748,32,75.4,PNA
Rotation 1,438,2013,21-Jul-13,DSW,Position 2,13:20,1.1,19.94,7.84,6.48,0.247,0.14,1748,32,75.4,PNA
Rotation 1,438,2013,21-Jul-13,DSW,Position 3,13:20,0.9,20.58,7.85,6.17,0.246,0.14,1748,32,75.4,PNA
Rotation 1,449,2013,26-Jul-13,DAN,Deepest Point,13:10,1.7,20.84,7.76,8.06,0.161,0.08,992,15,66.8,PNA
Rotation 1,449,2013,26-Jul-13,DAN,Position 2,13:10,1.4,20.76,7.97,8,0.16,0.08,992,15,66.8,PNA
Rotation 1,449,2013,26-Jul-13,DAN,Position 3,13:10,1.3,21.18,7.92,8.01,0.16,0.08,992,15,66.8,PNA
Rotation 1,450,2013,25-Jul-13,CDE,Deepest Point,13:19,1.3,16.61,5.71,1.26,0.077,0.04,1144,66,87.1,PNA
